I LOVE THIS PRODUCT SO MUCH!! As acne prone skin I HIGHLY RECOMMEND THIS PRODUCT. Yes! Sebagus itu. Udah pakai somethinc 2 botol dan ngaruh banget ke jerawat maupun bekasnya. Jerawat aktif tiba2 ilang begitu aja setelah dipakein serum ini.;positif
nyoba produk ini karena sebelumnya pake TO niacin ga ngaruh apa2. kalo di aku ga bikin purging/breakout, efek mencerahkannya dapet tapi harus sabarrr, melembabkan jg oke bgt, cuman kalo menghilangkan bekas jerawat not really works sih :(;netral
Product serum termantul menurutku soalnya dia bisa bikin kulit dry macem aku jadi lembab BGT dan bisa bikin wajah berasa kenyal gituu. Kalo abis malem pake, wah bangun pagi udah serasa terangkat semua dosa2 di wajahmu sehingga wajahmu berseri, lembab, kenyal, glowing dah. U must have it guys 👍;positif
pengen ngilangin bekas jerawat malah nambah jerawat pake ini.bukan cuma satu tapi banyak 😭. padahal banyak orang yg cocok tapi gak cocok banget di aku. aku mau jual ini isinya masih 85% aku jual 80k bisa chat wa 085668756078 atau shopee sophia.tan;negatif
ga ada masalah dr segi packaging, tekstur, dll cuma sepertinya kulit aku ga cocok karena sampai habis 1 botol pun ga ada efek perubahan apapun yg aku rasain.. ga bikin breakout jg cuma berasa lembab aja;netral
Produk ini udah aku pake dan tinggal setengahnya, selama make g ada masalah sma kulit malah keliatan jdi lembab dan bekas jerawat memudar! makeny di barengin sma yg C-riously gold nya, padahal sebelum coba produk ini aku pake perawatan krim dokter dan emg niat mau lepas perawatan dokter, semoga sampe abis produknya khasiatnya tambah kerasa di kulit dan ga ad jerawat yang muncul heheh;positif
"Pertama baca"" di Web gitu, percaya kaga percaya sh, soalnya kan muka sensitif banget, ech nyoba dh sakin penasarannya, tapi emang bener"" bagus banget, bikin noda hitam di muka aku rada pudar, aku baru make 1bulan ini sh tapi hasilnya keliatan, bkin minya di wajah aku juga kaga sebnayak kaya dulu, pokoknya ini product the best lh";positif
Yang lagi jerawatan WAJIB BANGET pake inii! Aku pake ini sebagai skincare night rutin dan paginya jerawat langsung kering dan kempess. Penyelamatku waktu lagi breakout parah cinta banget pokonyaa leuvv😍 worth it dengan harga segitu dan efeknya yang luar biasaa;positif
Serum pertamaku dan kecintaanku...💖 .. Lg pengen cari skincare product yang bisa mencerahkan, akhirnya jatuh ke serum somethinc ini.. krn harganya yg affordable 115rb.. Udah sebulan lebih pake efek glowingnya emang keliatan.. Eits ini bukan produk yg bikin wajah jd putih yaa...Selain itu kurang memperhatikan ya?? Soalnya serangkaian produk skincare routine ku yg lain emang buat menghydrasi , dr fw , micellar water , toner, moisturizer. Jd somethinc ini kurang tau jelas bisa moisturizing apa gak? Hehehe😅 Minus ni produk itu uk. kecil sekali 20ml cuma bisa dipake kurang dr sebulan.. Yaa jd harus beli lagi.. So repurchase? Definitely YASH!!!;positif
Cintaaa banget sama produk inii bener2 baguss, semenjak #dirumahaja muka jadi breakout gatau kenapa, terus cobain produk ini sama yg hyaluronic dan peelingnya bener2 memperbaiki kulitku bangett, bruntusan udh mengurang jauhh udh mengecill, terus bekas2 jerawat juga ilangg dan muka juga jadi lebih cerah 🖤🖤🖤 Cuman mau preloved inii soalnya mau nyoba serum lain, kondisi masih 70% aku jual murah aja, kalo mau bisa WA ke 087875063991;negatif
ngiler liat review orang2 katanya ini bagus dan aman bgt buat kulit sensitif, jadinya beli ini langsung uk. yg gede nya + yg warna biru itu varian hyaluronic.. aku biasanya pake laneige clear c peeling serum, karena aku rasa laneige ini kurang ngebantu buat ilangin hyperpigmentation di muka makanya aku beli somethinc ini, awal pake sih expect tinggi banget karena first impression nya bagus, tektur nya thic tapi tetep nyaman gitu loh di pake, ngga greasy... pertama kali make besok nya langsung muncul beberapa jerawat, jadi aku stop dulu.. besoknya aku balik pake si laneige lagi di muka, iseng2 aku pake somethinc di leher sama tangan, niatnya siapa tau bisa nyerahin kann wkwk, waktu itu belum ada negative thinking kalo ini tuh gacocok, pas aku pake besok nya aku nyadar, leher aku merah bgt, kaya kepiting rebus gitu lo kepanasan, pas aku ngaca, merah nya itu di area yg aku apply serum ini doang, jadi kulit leher yg ketutup baju ga merah, belang gitu deh 😢😢 sumpah takut banget, tapi anehnya tangan ku ga knp2.... 2 hari baru ilang merah2 nya.. gatau lah jadi takut buat nyoba yg biru, sayang juga mana udh beli uk. gede dua dua nya lagi 😵;negatif
jarang banget jerawatan, semenjak kerja lembur terus terusan jadi mayan jerawatan dan banyak bekas hitamnya. seminggu awal pakai ini tuh bener bener udah keliatan bgt bekas hitamnya mulai pudar. terus sekarang udh botol ketiga deh 👍;positif
this product is hellaaaaa good! ini produknya bener2 calm down my redness akibat hyperpigmentation dan juga ngelembabpin bangetttt! untuk mencerahkan sih belum terlalu keliatan karena pemakaiannya belum lama juga. tapi ini udah bisa bikin kulit much better than before dan juga bikin kulit glowing and plump!;positif
Kalo di aku cuman ngaruh mencerahkan ajaa. Kalo buat ngilangin beruntusan nope. Menurutku malah dia membuat lebih grandakan karena terlalu becek di kulitku. Jadi aku memutuskan untuk berhenti setelah pemakaian -/+ 2 minggu :((;negatif
pake ini udh abis 1 botol dan yg aku rasain bgt pas pake ini tuh efek mencerahkannya. tp krna muka aku aga sensitive sm produk baru jd ada muncul beberapa jerawat, padahal sebelumnya muka aku jrng bgt jerawatan.. kalo buat repurchase si keknya ga deh;negatif
Awalnya mau cari serum yg bisa menghilangkan bekas jerawat, dan akhirnya gue milih si Somethinc yg niacinamide. Tekstur serumnya si agak lengket ya buat muka oily kyk gue. Tapi setelah gue pake 3 kali kok muka gue jd kering dibagian pipi sm dahi ya? pas diselidiki ternyata karena si serum ini. Ga gue lanjutin pake lg, di aplikasiin buat leher aja;negatif
Untuk kulit aku yg bruntusan di area T sih gak ngurangi bruntusan, cuman dia bisa banget di andelin untuk bekas jerawat yg menghitam, tapi harus sabar sih sekitar 2 minggu an baru kelihatan hasilnya, selebihnya gak nemu yg spesial dari produk ini.;netral
Dari dulu dah kepo tapi maju mundur buat cobain serum ini takut ga cocok & bikin kulit greasy. Beraniin coba versi SHARE in jar, kalo ga cocok ya ga rugi2 amat gituh. Pas coba ternyata bagus banget Ya Allah. Dipake malem enak, pagi juga ga masalah ringan2 aja. Kayaknya baru seminggu pake kulit jd cerahan, bekas jerawat mulai pudar tapi belum hilang maklum baru bentar pake, bonusnya beruntusan jidat jadi pada minggat. Love it. Auto repurchase yg ukuran full size.;positif
awal coba ini pas muka lg jerawatan (krn konsumsi terlalu banyak makanan manis) dan muka lg iritasi (karna peeling). setelah hampir 1bulan pake produk ini beneran berangsur2 membaik dan terasa lembab, stlh dipake pun muka auto glowing, bekas jerawatnya alhamdulillah beberapa memudar, wlpn setelah 4jam muka ku minyakan bgt tp ttp terlihat cerah, biasanya kl minyakan muka lgsg kusam. yg bikin seneng dia cukup cepat nyerap ke kulit dan gaberasa lengket. untuk teksturnya dia aga kental dan bening, gaada wanginya.;positif
beli ini karena lagi nyari produk yang bikin cerah+lembab tapi cocok untuk pengguna serum pemula. setelah cari cari, akhirnya tertarik sm produk yg mengandung niacinamide dan pilihanku jatuh ke si somethinc ini. dia teksturnya agak kental gitu dan sedikit berbau, gampang banget meresap dan dalam pemakaian 2 hari udh langsung keliatan cerah dan bruntusan di muka mereda. selama pake serum ini jg kulit aku jarang bgt bgt berjerawat meskipun mau haid (kalo adapun cepet kempes);positif
Tekstur produknya lumayan kental. Aku pakai 3 tetes aja untuk seluruh muka. Sejauh ini setelah pemakaian, kulit terasa lembab, minyak wajah juga lebih ke kontrol, namun kalau untuk mencerahkan belum terlalu terlihat hasilnya.;positif
Aku tipe yang jarang pake serum2 gitu, soalnya punya kulit sensitif dan picky bgt ama skincare. Trus tertarik coba ini karena katanya cocok untuk acne prone dan juga melembabkan wajah. Aku pakai ini awalnya pagi & malem, saking sukanya dan efeknya berasa bgt diwajahku yg acne prone ini, jadi gak jerawatan lagi... sebagus ituuuu... trus abis sebotol, kemudian aku repurchase tp gatau kenapa di repurchase yg kedua, serum ini jadi gal ngefek sama sekali di wajahku, jerawat ku mulai bertamu lagi haha.... tapi aku tetap lanjut sampe sekarang di botol ke 3, efeknya masih gak ada apalagi ke jerawat. Kayanya aku akan stop setelah ini, huhu sedih... but aku tetep suka, dan rekomendasi buat yg acne prone, ini bagus walaupun mungkin di aku jadi kebal atau apa jadinya gak ada efeknya 🙂🙂;netral
Serum ini bikin kulit kenyal dan halus seketika. Aku suka dengan teksturnya, mudah menyerap dan tidak ada bau aneh aneh. Biasanya setelah pakai ini aku pakai pelembab lagi, biar tambah lembab. Sampai saat ini tidak ada efek buruk di kulitku :);positif
Awal beli penasaran bgt sm produk ini. Pgn aku compare sama produk yg lg aku pake, karna kurang lbh mirip. Untung tersedia dlm botol kecil 20ml, jd lbh yakin buat coba. Aku ngincer botolnya juga, buat dibawa2 kyknya enak. Ternyata packingnya bnran botol kecil, tp dr kaca, agak berat dan hrs hati2 biar ga pecah. Teksturnya kentel bgt, agak lengket, cairnnya warna bening dan ga ada aroma yg mencolok. Awal pake berasa kurang nyaman, soalnya agak sulit nyerap dibanding produk yg sblmnya aku pake. Tp oke lah, bs nyerap setelah ditepuk2 bbrp saat. Kadang juga berbusa waktu dipake. Setelah pemakaian 3 mingguan, aku liat ga ada dampak positif di kulitku. Kulitku malah jd sdkt lbh kering, trs bertekstur, muncul bentolan kecil2 tp bukan beruntusan, pdhl biasanya ga ada, ga bikin tambah cerah ato ngurangin noda juga. Setelah 1 bulan lbh dikit, bentol2nya hilang, kulit balik halus lg, tp tetep ga ada upgrade sama skali di kulitku.;netral
"huhu sangat"" kecewa sama serum ini,aku kira bakal cocok dan ternyata ga sesuai sama ekspetasi ku bgt,sebelumnya aku pernah pakai ini dan emang bikin mulus tapi muka ku langsung merah dan beruntusan aku kira emang awal pemakaian aja,trs aku ttp nekat dan masi berfikir positif aku pakai lagi kemarin lusa dan besoknya mukaku muncul jerawat kecil dan jerawat matengg,muka ku kasar seketikaa padahl sebelum pakai ini muka ku bagus,kecewa bgt pokoknya.";negatif
YOU MUST HAVE THIS PRODUCTS! Untuk brand lokal satu ini gue acungin semua jari tangan dan kaki gue deh.JAWARA!! Bagusnya NAMPOL especially for those of you who wants to concern to reduce your acne scars.I really really highly recommend this product !!;positif
Baru 3 hari pake ini udah keliatan banget perubahannya bekas jerawat yang item langsung pudar, trus pemakaian seminggu bruntusan yang di jidat langsung ilang ajaib bgt serumnya brand lokal yang bikin kaget wkwk;positif
Ada apa dengan Niacinamide? salah satu vit B3, yang bagus untuk kulit dalam meratakan warna kulit, meminimalkan pori-pori dan ngurangin kusam. Salah satu produk yang lagi hype di tahun 2019 dari local brand adalah Somethinc Niacinamide+Moisturizer beet serum. Kandungan yang satu ini merupakan salah satu dari Vitamin B3 lho yang cocok buat acne prone, dan sensitive skin. Kenapa ya bisa hype? hm, karena menurut aku Somethic ini minimal Ingredient’s.Yang aku suka juga Paraben free, sulfate free, Fungal acne free, Alcohol free (Yess!), Sillicone free. Kalau dibandingin sama produk TO Niacinamide kayaknya aku lebih prefer ini. Sensasi tingling TO itu kerasa banget ga kayak Somethinc, terus perbedaan yang dirasain adalah Somethinc ini ga bikin wajah aku merah, karena ditambah ada kandungan Allantion yang mana bagus buat skin conditioning,good for oily skin, dan bagus buat sensitive skin.;positif
Serum pertama yang aku cobakin, degdegan banget pas awal mau beli karenaaa tapi akhirnya aku jadi suka banget karena membantu ngurangin bekas jerawat banget, mencerahkan, Luvvv pisan sama produk iniii;positif
sadly ga cocok sama serum yang di sukai oleh sejuta umat, padahal sempet berharap banyak karena ini serum niacinamide pertama ku. Di aku sendiri claim yang mereka punya ga bekerja sama sekali. untuk mencerahkan? engga, malah jadi buat kusam jatuhnya. meratakan tekstur kulit? engga, tekstur kulitku semenjak pakai ini malah jadi kasar dibandingkan sebelumnya dan clogging pores gitu jadinya timbul komedo deh:(;negatif
beli ini karena katanya bagus bangett buat ngilangin bekas jerawat sama calming jerawat tapi sejauh ini udah abis sebotol belum keliatan efek apa apa, sadly b aja dikulitku huhu teksturnya agak kental dan ga berbau tapi kadang ada bau kecut dikit;netral
liat review kok bagus bagus ya:( udah coba produk ini sebulan tapi malah beruntusan terus padahal udah di jarak pake nya. sepertinya ku ga cocok sama product yang ada niacinamide nya. tapi beruntusan selalu ilang pakee skin1004 sii penyelamatkuu banget;negatif
beli ini krn muka udh sembuh dari bo dan mau ngilangin bekas jrwt.. liat review pada cocok akhirnya beli krn harganya murah wkwkwk dannnn gw pake pas malam bangun2 udh ada jrwt muncul, gw panik sih krn trauma jrwt2 gw yg udh sembuh malah balik lagi, gw gk tau ini purging atau penyesuaian tp idon't wanna take a risk pokoknya kalau udh muncul jrwt gw pasti ambil kesimpulan gk cocok. tp gw tetep ngerekomendasiin kalian buat cobain sih soalnya hrgnya murah dan produk local👌;netral
Ini serum pertamaku, awalnya aku coba produk ini share in jar dulu karena takut breakout dimukaku karena mukaku tipe super sensitive dan gampang banget beruntusan. Awalnya ga notice kalo ada perubahan dimukaku, tapi pas dipake seminggu keliatan banget mukaku lebih cerah dan flek2 hitam kecil2 dimukaku memudar🥰;positif
Efek mencerahkannya ada banget dan bruntusan yang ada di jidat udah berkurang. Tapi sepertinya dia ga terlalu mempan untuk atasi jerawat hormonal ku. Pemakaiannya ga boleh banyak-banyak, karena nanti berbusa. Mungkin bisa dicoba untuk orang-orang yg mau menginclongkan wajah.;netral
Suka dgn bentuknya yg imut, memang mencerahkan tapi aku ngerasa kulit kering setelah pakai ini. Dan lebih suka ke merk sebelah heheh ini agak-kurang-cepat meresap di kulit muka.Menurut influencer kan produk ini sejuta manfaat, hmm menurut ku belum seperti itu sih.;negatif
Hasilnya di aku kulitku acne prone setelah pakai ini ga muncul jerawat lagi dong senangnya, dia memudarkan bekas jerawat, baru pakai sebotol harus repurchase lagi sih biar tambah maksimal, sedikit mencerahkan dan lembab, suka sekali 😊;positif
udah botol ke 4 pemakaian niacin dari somethinc, dimukaku bener2 nyata hasilnya. aku pakenya pagi sama malam hasilnya tuh bruntusan kecil dijidat ilang trus noda bekas jerawat jg cepet pudar, muka cerah dan glowiiiingggg. i love somethinc😘bakal terus repurchase yg seri niacin;positif
Salah satu serum yang gw repurchase sampe 3 kali HHHH. I duno why but suka banget meskipun dia kecil yah. Gak terlalu kentel tapi gak yang encer juga. Dia gak berbau dan gak berwarna. Mudah diaplikasikan ke wajah, mudah meresap juga, jadi kalopun pagi buru2 masih bisa lah di aplikasiin ke muka. Untuk benefit, bekas jerawat yang item-item lumayan cepet pudarnya✨🔥 Selain itu wajah jadi plumpy, lembab, dan cerah. I really luv this one;positif
pake serum ini udh hampir 3 minggu lebih dannn ngelembabin dan lumayan mencerahkan tapi ga terlalu signifikan bgt sih tapi lumayan. dan cepet banget nyerepnya ada bekas kaya kegaruk di muja jd agak menghitam dan pake ini lama- memudar dong.;positif
Halo, belakangan ini aku obsessed banget nyobain skin-care local Indo termasuk brand somethinc. I would say that I bought all of their skin-care series Dari yang 24k gold essence, niacinamide, sm B5. Udah hampir sebulan dan sudah ada hasil yang bisa aku liat dan berani aku review, biasanya serum yang mencerahkan kalau di kulit aku dia effect sampingnya bikin beruntusan. Serum ini beneran legit mencerahkan dan juga bikin beruntusanku hilang. I would probably purchase the full size next time! I love it, you guys should try it too!;positif
Kedua kalinya aku beli niacinamide mirip sama brand luar yg aku coba cuma lebih enak somethinc baunya ga terlalu nusuk dan lengket🤩 pemakaian udah 1bulan bisa mudarin bekas bekas jerawat di wajah aku walaupun belum ilang banget tapi udah ada progress nya padahal pakai produk apa aja sebelumnya gaaada efeknya ternyata somethinc senyata itu guys! Please give it try;positif
Aku udh repurchase serum ini smp 3 kali, teksturnya bener2 cair bgt trs pas di apply ke wajah agak lengket tp cepet nyerap ke wajah. Untuk hasil di aku so so ga ngaruh banyak dikulitku utk mencerahkan juga biasa aja atau menghilangkan bekas jerawat jg biasa aja tp juga ga bikin muka ku jd breakout juga.;netral
produk ini sekarang lagi kupakai, teksturnya cair gitu ga kentel, terus klo diratakan di muka ada sedikit rasa lengket, dan nyerapnya cukup lama. sampai saat ini belum terlihat hasilnya seh, mungkin butuh waktu agak sedikit lama untuk bisa lihat hasilnya (menyamarkan noda bekas jerawatku dan meratakan warna kulit). untuk packagingnya sendiri botolnya tebel, pipetnya juga kokoh dan transparant gitu kan jadi tau produknya tinggal seberapa.;netral
Ini lumayan ngelembapin untuk muka aku, belum kerasa si ngehilangin bekas jerawat tpi sabar membuahkan hasil, btw aku penasaran ini tu baunya emg ada dikit bau lem? Atau emg bau skincarenya gini ya? Wkwkwk;netral
"Masa"" karantina emg plg cucok kalau coba skincare baruu~~~ Finally bisa drop reviewnya setelah 1 bulan pemakaian, well for me ini bagus BANGET. Puji Tuhan cocok!! mana murah lagiii lokal lagii gilak plus"" bgt! di kulit aku yg dry to sensitive skin cucok bgt tp awalnya emg keluar redness terus aku ganti pemakaiannya di siang aja, kalau aku pakai di malam kulit aku jd kering bgt ga kuatt:"") karna kulit aku susah di timpukin macem"" jd harus lebih peka sm kulit sih, berharapnya mau cocok terus karna nyari nya gampangg dan cocok sm kantong :"") Hasilnya mencerahkan iya, bikin kulit lebih sehat, ga kusam"" lagi:"") gilak. Kalau bekas jeriwi butuh waktu ya teman"" ga instan aku setelah 3 minggu pakai baru keliatan bekasnya memudar jd semua butuh waktu! Overall ini bagus tengs smg cocok selalu amin:"")";positif
YES YES I LOVE THIS PRODUCTTT. SUPER MOIST DI MUKA AKU. kalo untuk efek mencerahkan di pemakaian minggu ketiga sih blm signifikan ya hasilnya but overall thia product so good. Repurchase? Yessss of course.;positif
Berharap banyak sih sama somethinc satu ini, tapi mungkin harapanku ketinggian, hiks~ gak cocok ternyata di muka aku yang sensitif malah jadi jerawatan 🤧 terus aku hibah kan deh k sepupu aku, ternyaga di dia bagus hasil nya, kulit muka nya terlihat lebih bersih dan cerah 👍🏼;positif
Serum dari Somethinc ini bakal jadi salah satu serum kesukaan aku. Serum yang mengandung Niacinamide + Moisture Beet, dikemas botol putih kaca, menggunakan pipet. Untuk ukuran 20 ml dengan harga 115 ribu. Aku pakai setiap malem aja 5 tetes cukup untuk satu muka dan leher. Di aku yang 20 ml bisa untuk 1,5 bulan. Tekstur serum ini gak terlalu kentel dan gak terlalu cair, jadi di tengah-tengah. Warnanya putih bening dan ada sedikit wangi nya tapi gaterlalu ganggu kok dan ini dipake gak lengket sama sekali. Hasil pemakaian 1,5 bulan muka kerasa lebih cerahan, minyak ke kontrol sama bekas jerawat beneran memudar😍 suka bangettt!!! Aku rekomendasiin buat yang pengen nyerahin muka dan ngilangin bekas jerawat because it very workss!;positif
Banyak bgt yg bilang kalo claimnya bagus bisa mudarin bekas jerawat dan mencerahkan ... alhasil kepo dan nyoba ini serum.. alhamdulillah cocok dan ternyata iya beneran baguss, bisa mudarin bekas jerawat dipipi yg keberadaannya udh berminggu2 tapi harus rutin dan sabar, sedangkan untuk claim yg mencerahkan aku belum lihat sihh tpi untuk mudarin jerawat ada banget!! so happy 🙆;positif
beli ini karna tergiur sama review review beauty vloger, harganya lumayan mahal untuk ukuran 20ml karna aku pakenya boros banget, gak sampe sebulan udah abis. gak terlalu bikin lembab, makanya harus pake berlayer layer, tapi untuk mencerahkan emang ada, bekas jerawat rada memudar, tapi ya sehilang itu juga sii. kalau ditanya produk ini recomended apa engga, wajabannya iya, untuk mecerahkan:);positif
Awalnya pakai ini tuh untuk menghilangkan bruntusan dan uneven skin tone. Udah pakai kira-kira 1 bulan dan hasilnya bagus di kulit aku, bruntusan perlahan hilang dan bekas jerawat lama-lama pudar. Walaupun aku tetep muncul jerawat (hormonal) tp gak sebanyak sebelum pakai ini. Aku pakai pagi dan malam sehabis toner;positif
awalnya takut mau coba ini tapi nekat aja karna tau review nya bagus2! terusss .... ternyata cocok dan bikin kulitku jd lbh enak terawat gitu .. aku si ga notice gmn2 ke jerawat yaa tp emg ngerasa muka kinclong dan gada jerawat!! karna aku combine sama yg satunya itu jd makin bagus muka .. cuma mau beli lg ngerasa agak mahal buat aku tp tetep suka dan mungkin bakal beli lg ini ehehe😂;positif
Aku mikir 10 kali dong buat beli ini, karna aku udah pernah nyoba yuja niacin malah muka ku jadi gosong, dan ternyata demi apa pun ini bagus bangetttt, harus cobaaaaaaaa. Ngecerahin parah trus bikin muka jadi plump sama glowing gitu, tapi harus dibantu sih sama skincare lain buat bikin makin cerah. Repurchase?yesss;positif
diliat dari bahan bahan nya aman buat fungal acne. karna bekas jerawat banyak. akhirnya mencoba beli ini. bagus buat ngilangin bekas jerawat. meskipun belum semuanya hilang. tapi hasilnya keliatan. dri tekstur nya yg thick. pke 3 tetes aja udh cukup bngt buat semuka.;positif
Sukaaaaaa, teksturnya juga ngga terlalu lengket, bruntusan di jidat juga lumayan berkurang, lumayan bikin cerah, cuma pakai pas malam aja. Baru pemakaian satu botol, belum ada repurchase karena masih pengen nyoba-nyoba yang lain Hehe;netral
Sebagus itu produk inii. Dlu aku pernah juga nyobain produk niacinimide lain tapi malahbkin kulit aku malah jadi kering. Tapi produk ini beda, bikin bekas jerawat memudar dan ga bkin muka kering sama sekali. Justru serum ini mengunci kelembaban mukaku. Good job Somethinc!;positif
"Paling takut beli serum krn kalo nggak cocok efeknya luar biasa di muka. Kmrn pas beli somethinc itu pas banget muka lagi kusem efek nggak cocok serum sebelumnya, beli ini pun karena liat harganya murah. Semingguan efeknya langsung keliataaaann doonngg, muka langsung kalem, cerah, beruntusan berkurang 😭 sampe ada yg bilang ""mbak mukanya bersihan bgt ya pake apa?"" disitulah titik puncak kebahagiaan haqiqi wkwk maap lebay, tapi beneran produk ini worth to try!";positif
Suka banget sama teksturnya yang gampang banget menyerap ke kulit. Saya pakainya AM & PM sebagai pengganti essence/hydrating toner karena kandungan HA nya bener2 bikin kulit lembab. Layering sama retinol serum (Forskinsake) ga masalah [night skincare], sama vit C (klairs) untuk pagi jugaa kompak! Asik nih produknya!;positif
jd ini serum yg bener” the best bgt yg must buy bgt! aku udah botol ke 4 skrgg & skrg aku beli yg gede 40ml karna emg sebagus ituuu dan akhirnya skrg ngeluarin yg 40ml 😭💖 dulu sblm pake ini mukaku kusemm berminyak bgtt pokonya tp semenjak pake ini mukaku better lah pokonya, trs wkt awal pake wkt masih 2 mingguan itu udah keliatan kalo lebih lebih lebih cerah dr sebelumnya! dia juga bantu samarin bekas jerawat bgtttttt!!!!! pokonya produk ini tuh harus selalu ada jd bagian skincare rutin aku, jd sebelum abis pastiii bgt aku udah repurchase duluan. harganya jg affordable bgt dgn hasil sebagus itu 😭💖💖💖💖 thankyouuu somethinccc 💖💖💖;positif
untuk serum lokal ini bagus loh! kalo kalian cari yang bisa mencerahkan wajah, i highly recommend this product. dan aku tuh suka serum yang selain bisa nyerahin, bisa ngeredain jerawat jugaa.dan serum ini sepertinya punya klaim itu semua 😉;positif
Teksturnya lengket, harus bener2 nunggu meresap sebelum layering step berikutnya, karena klo belum meresap akan menggumpal (yg gw rasain di kulit gw bgtu).. untuk mudarin bekas jerawat di gw cukup berhasil walau butuh waktu 😊. Sudah habis 2 botol dan tidak akan repurchase karna mau explore produk niacinamide yang lain;netral
Kamu bagus banget sih! Aku sampe bingung udah brp orang yg aku racunin pdhl di mereka belum tentu cocok😅 Suka banget teksturnya, bikin cerah, bahkan kadang aku gapake moisturizer kl pake ini! WORTH IT;positif
Karena reviewnya bagus bagus, akhirnya aku beli ini di jxb dan ga nyesel sama sekali! Untuk texture serumnya itu rada thick dan agak lengket kalau pakainya kebanyakan. Dan setelah habis 1 botol, bekas jerawat aku jadi memudar hihi padahal aku pakainya bolong bolong.;positif
"mukaku termasuk yang badak banget, banyak skincare yang ga ngaruh di muka. karna penasatan akhirnya nyoba beli siapa tau cocok. dannn cocok dong:"" terharu muka jadi cerah dan kinclong. kadang rada keganggu sama rasa sedikit lengketnya kalo udah diaplikasiin di muka. tapi kalo hasilnya memuaskan sih ga masalah👌 good job somethinc❤";positif
Beli karena liat review orang2 baguss katanya. Pas nyobain ke aku kok malah jadi breakout yaa, tumbuh jerawat gede gede. Sedihh karena di orang kok bagus2 banget yaa, di aku malah BO. Mana beli botol gede lagi yg 40 ml. Mau jual aja kalo ada yg minat wa aja ya 085248374052..;negatif
Pake produk ini karna rekomendasi dari kakel, eh ternyata kurang cocok di kulit aku, jadi aku mau preloved, aku baru pake cuman 3 hari karna langsung pengaruh bgt di kulit aku, isinya juga masi lumayan full, yg minat boleh langsung WA yaa!! 082139142246;negatif
Serum made in Indonesia pertama yang aku pakai. Warna nya bening. Teksture sedikit kental. Cukup pakai 2 tetes aja bisa untuk seluruh wajah. Daerah hidung aku hindari karna biasanya kalau hidung aku pakein, paginya komedo ku keluar;netral
sebenernya belom ada hasil yang gimana-gimana gituu.. tapi ini teksturmya kentel bgt.. dan jatuhnya jadi hematt.. drpd beli serum2 lain.. ak prefer ini.. hehehe... selain hrg nya masuk di kantong.. tapi produk ini di awal agak kaget si.. krn muka langsung lengket-lengket gitu.. tapi untung nyerep nya gampang;positif
awalnya beli utk coba2 krn biasa pake laneige clear c, tp pemakaian pertama langsung perih dan tumbuh 1 jerawat. tp krn aku liat review org bagus2 yaudah lanjut. eh hari ke 2 makin perih+jerawat nambah huhu sedih pdhl udh berharap banyak;netral
Udah botol kedua, untuk hasilnya sebenernya oke tapi butuh proses untuk ngilangin bekas jerawat pemakaian kurang lebih udah 4 bulanan belum signifikan banget. Kurang tau si kadungan fragrance ini sebenernya cocok atau ngga diaku karna ga ngerasain breakout tapi ko pms tetep muncul jerawat banyak. Sama kyk toner dari klairs, kadang somethinc ini jg suka aku kompres ke jerawat aktif. Hasilnya sama bisa kempes dalam semalam (ga semua jerawat) tapi bedanya, dia ini ningalin bekas jerawat.;netral
serum yang baguuss banget .. ngebantu menyamarkan bekas jerawat q yg merah meradang meski belum hilang tp lumayan banget menyamarkan .. dia bikin wajah aku lebih cerah, bukan lebih putih yaa hanya lebih cerah satu tingkat gitu;positif
"Ini product local yang gila sih :) pertama coba yg tube kecil terus skrg repurchase lg ke yg gede, tp emg se melembapkan itu but kulitku yang sedang dehidrasi bagus bnget :"") cepet meresap dan wanginya natural. Sejatuh cinta itu sama serum ini walaupun produk lokal!";positif
Aku udah botol ke lima dan memang hasilnya sesuai fungsi yang tertulis. Untuk menyamarkan noda gelap atau bekas jerawat butuh waktu, apalagi untuk bekas jerawat kemerahan yang udah lama. Tapi untuk mencerahkan bener bener cepet karena di kulitku satu minggu pemakaian warna kulit ku udah merata. Cocok untuk all skin types, sensitive skin juga bisa pake ini karena kandungannya mild banget. Teksturnya thick, setelah digunakan berasa lengket tapi kalau udah menyerap udah ga kerasa lengket nya. Untuk jerawat juga ok karena kandungannya niacinamide ya, jadi untuk acne maupun redness cocok banget. Bagi aku serum ini all in one! Karena bisa untuk jerawat, kemerahan, bekas jerawat dan juga meratakan warna kulit yang belang. This one absolutely my ride or die, super luv!;positif
SUKA BGT SAMA SERUM INI,emg sih pas pertama make agak becek dimuka tapi pas rutin make malah biasa aja dan efek brighteningnya dapet bgt dalam waktu singkat,bekas jerawat juga kebantu bgt buat pudar!aku sukaa dan lumayan affordable buat ukuran 20ml dan kelebihannya dia local product! baru kali ini jatuh cinta sama product local:(((⭐️⭐️⭐️⭐️⭐️❤️oh iya jangan lupa buat follow @skins.journal di instagram buat liat review lainnya!❤️😍💕;positif
Di aku gk ngasih efek apa apa, mencerahkan enggak, BO jg enggak. Gampang nyerepnya, gk lengket, ya tp kerasa kl ada layer di muka. Texturenya licin licin kyk serum kebanyakan. Aku udh abis pake ini, lumayan rutin jg makenya. Baunya gk ada, dan dia bikin area yg ada jerawat sedikit perih, tp gk memperburuk jerawat. Ya biasa ajaa di muka aku pkoknya;netral
